"domain","X_worker_id","results"
"http://www.liferay.com",39920459,"vendor"
"http://www.liferay.com",35377304,"vendor"
"http://www.liferay.com",37869484,"vendor"
"http://www.liferay.com",40245758,"ne"
"http://www.liveleak.com",35597778,"non_trad_news"
"http://www.liveleak.com",35644614,"non_trad_news"
"http://www.liveleak.com",38511900,"nw"
"http://www.liveleak.com",33573033,"nw"
"http://www.liveleak.com",40640602,"nw"
"http://www.livius.org",35597784,"yes"
"http://www.livius.org",34098122,"no"
"http://www.livius.org",36922135,"no"
"http://www.livius.org",35597775,"ne"
"http://www.livius.org",33803814,"yes"
"http://www.lulu.com",35597784,"vendor"
"http://www.lulu.com",38511900,"no"
"http://www.lulu.com",35644614,"vendor"
"http://www.lulu.com",38040405,"no"
"http://www.lulu.com",35077324,"vendor"
"http://www.lutyenstrust.org.uk",21353389,"cultural"
"http://www.lutyenstrust.org.uk",40950428,"cultural"
"http://www.lutyenstrust.org.uk",38012668,"cultural"
"http://www.lutyenstrust.org.uk",38427455,"cultural"
"http://www.lutyenstrust.org.uk",36946810,"cultural"
"http://www.lutyenstrust.org.uk",36621052,"no"
"http://www.lynnnews.co.uk",36596402,"trad_news"
"http://www.lynnnews.co.uk",33827939,"trad_news"
"http://www.lynnnews.co.uk",27985936,"non_trad_news"
"http://www.lynnnews.co.uk",42259233,"trad_news"
"http://www.lynnnews.co.uk",42405769,"trad_news"
"http://www.lynnnews.co.uk",15925358,"trad_news"
"http://www.mba.ac.uk",42565441,"academia_uni"
"http://www.mba.ac.uk",29971516,"academia_uni"
"http://www.mba.ac.uk",39332461,"academia_uni"
"http://www.mba.ac.uk",41110198,"academia_uni"
"http://www.mba.ac.uk",39554633,"academia_uni"
"http://www.metacritic.com",32073845,"non_trad_news"
"http://www.metacritic.com",25411600,"non_trad_news"
"http://www.metacritic.com",36606873,"non_trad_news"
"http://www.metacritic.com",6355877,"non_trad_news"
"http://www.metacritic.com",41983503,"non_trad_news"
"http://www.metacritic.com",38040154,"non_trad_news"
"http://www.metalstorm.net",35597807,"trad_news"
"http://www.metalstorm.net",38164483,"non_trad_news"
"http://www.metalstorm.net",33731955,"trad_news"
"http://www.metalstorm.net",42471779,"non_trad_news"
"http://www.metalstorm.net",34098122,"non_trad_news"
"http://www.metmuseum.org",40640600,"cultural"
"http://www.metmuseum.org",38164483,"cultural"
"http://www.metmuseum.org",35597807,"cultural"
"http://www.metmuseum.org",32717039,"no_profit"
"http://www.metmuseum.org",33731955,"cultural"
"http://www.mfa.org",41652222,"cultural"
"http://www.mfa.org",40323250,"cultural"
"http://www.mfa.org",39554633,"cultural"
"http://www.mfa.org",41110198,"cultural"
"http://www.mfa.org",39538622,"cultural"
"http://www.microsofttranslator.com",41652222,"vendor"
"http://www.microsofttranslator.com",40323250,"vendor"
"http://www.microsofttranslator.com",39554633,"no_profit"
"http://www.microsofttranslator.com",41110198,"vendor"
"http://www.microsofttranslator.com",39538622,"vendor"
"http://www.moma.org",36113457,"cultural"
"http://www.moma.org",39538622,"cultural"
"http://www.moma.org",35377304,"cultural"
"http://www.moma.org",38425753,"cultural"
"http://www.moma.org",39920459,"cultural"
"http://www.moma.org",42372714,"vendor"
"http://www.mozilla.org",35679318,"no_profit"
"http://www.mozilla.org",38040154,"cultural"
"http://www.mozilla.org",38040317,"no_profit"
"http://www.mozilla.org",35077410,"no_profit"
"http://www.mozilla.org",42472222,"no_profit"
"http://www.music-bazaar.com",33731955,"no_profit"
"http://www.music-bazaar.com",32417589,"vendor"
"http://www.music-bazaar.com",40640510,"no_profit"
"http://www.music-bazaar.com",42472222,"no_profit"
"http://www.music-bazaar.com",35597775,"no_profit"
"http://www.nationalgallery.org.uk",34417954,"cultural"
"http://www.nationalgallery.org.uk",40640602,"cultural"
"http://www.nationalgallery.org.uk",42402413,"cultural"
"http://www.nationalgallery.org.uk",35597774,"cultural"
"http://www.nationalgallery.org.uk",34391904,"cultural"
"http://www.nationalgallery.org.uk",32655193,"no"
"http://www.nationaltrustcollections.org.uk",36621052,"cultural"
"http://www.nationaltrustcollections.org.uk",11021010,"cultural"
"http://www.nationaltrustcollections.org.uk",30055681,"cultural"
"http://www.nationaltrustcollections.org.uk",38427455,"cultural"
"http://www.nationaltrustcollections.org.uk",40323250,"cultural"
"http://www.ncbi.nlm.nih.gov",40640600,"academia_uni"
"http://www.ncbi.nlm.nih.gov",42471936,"academia_uni"
"http://www.ncbi.nlm.nih.gov",42472203,"academia_uni"
"http://www.ncbi.nlm.nih.gov",35077385,"academia_other"
"http://www.ncbi.nlm.nih.gov",32717039,"academia_other"
"http://www.ncbi.nlm.nih.gov",35597791,"academia_uni"
"http://www.newyorker.com",32717039,"nw"
"http://www.newyorker.com",38164483,"trad_news"
"http://www.newyorker.com",33803814,"trad_news"
"http://www.newyorker.com",42471886,"trad_news"
"http://www.newyorker.com",38040405,"non_trad_news"
"http://www.nfl.com",35644614,"no"
"http://www.nfl.com",35597774,"no"
"http://www.nfl.com",34391904,"no"
"http://www.nfl.com",40640602,"no"
"http://www.nfl.com",42402413,"cultural"
"http://www.nga.gov",15439343,"cultural"
"http://www.nga.gov",11051473,"cultural"
"http://www.nga.gov",33827939,"cultural"
"http://www.nga.gov",36596402,"cultural"
"http://www.nga.gov",40297287,"cultural"
"http://www.nga.gov",42259233,"cultural"
"http://www.nme.com",33732609,"no"
"http://www.nme.com",38040317,"non_trad_news"
"http://www.nme.com",32774592,"trad_news"
"http://www.nme.com",33573033,"non_trad_news"
"http://www.nme.com",35077385,"non_trad_news"
"http://www.nndb.com",42414846,"yes"
"http://www.nndb.com",25864227,"no"
"http://www.nndb.com",40338958,"yes"
"http://www.nndb.com",41142695,"yes"
"http://www.nndb.com",32073845,"yes"
"http://www.nndc.bnl.gov",39920459,"academia_pub"
"http://www.nndc.bnl.gov",38425753,"academia_uni"
"http://www.nndc.bnl.gov",37869484,"academia_uni"
"http://www.nndc.bnl.gov",40245758,"academia_uni"
"http://www.nndc.bnl.gov",35377304,"academia_pub"
"http://www.nndc.bnl.gov",42372714,"academia_uni"
"http://www.nytimes.com",35644614,"non_trad_news"
"http://www.nytimes.com",35597774,"non_trad_news"
"http://www.nytimes.com",34391904,"non_trad_news"
"http://www.nytimes.com",40640602,"trad_news"
"http://www.nytimes.com",42402413,"trad_news"
"http://www.ofcom.org.uk",36113457,"vendor"
"http://www.ofcom.org.uk",39920459,"no"
"http://www.ofcom.org.uk",35377304,"no"
"http://www.ofcom.org.uk",37869484,"vendor"
"http://www.ofcom.org.uk",40245758,"political"
"http://www.opensubtitles.org",42565441,"no"
"http://www.opensubtitles.org",29971516,"nw"
"http://www.opensubtitles.org",39332461,"no"
"http://www.opensubtitles.org",41110198,"no_profit"
"http://www.opensubtitles.org",39554633,"no_profit"
"http://www.openvas.org",25864227,"no"
"http://www.openvas.org",41142695,"vendor"
"http://www.openvas.org",32073845,"no_profit"
"http://www.openvas.org",36531316,"no_profit"
"http://www.openvas.org",36606873,"vendor"
"http://www.oregonencyclopedia.org",42565441,"cultural"
"http://www.oregonencyclopedia.org",29971516,"cultural"
"http://www.oregonencyclopedia.org",39332461,"cultural"
"http://www.oregonencyclopedia.org",41110198,"cultural"
"http://www.oregonencyclopedia.org",39554633,"cultural"
"http://www.oxforddnb.com",35597774,"academia_pub"
"http://www.oxforddnb.com",34391904,"academia_pub"
"http://www.oxforddnb.com",42530712,"academia_pub"
"http://www.oxforddnb.com",40640602,"academia_pub"
"http://www.oxforddnb.com",42402413,"academia_uni"
"http://www.oxfordmusiconline.com",25864227,"no"
"http://www.oxfordmusiconline.com",41142695,"vendor"
"http://www.oxfordmusiconline.com",32073845,"cultural"
"http://www.oxfordmusiconline.com",36531316,"no"
"http://www.oxfordmusiconline.com",36606873,"vendor"
"http://www.pafa.org",38012668,"academia_other"
"http://www.pafa.org",39332461,"academia_uni"
"http://www.pafa.org",29971516,"academia_uni"
"http://www.pafa.org",42565441,"academia_uni"
"http://www.pafa.org",37869484,"academia_uni"
"http://www.pastscape.org.uk",36113457,"no"
"http://www.pastscape.org.uk",39920459,"cultural"
"http://www.pastscape.org.uk",35377304,"cultural"
"http://www.pastscape.org.uk",37869484,"cultural"
"http://www.pastscape.org.uk",40245758,"cultural"
"http://www.philamuseum.org",40640600,"cultural"
"http://www.philamuseum.org",35597807,"cultural"
"http://www.philamuseum.org",35077385,"cultural"
"http://www.philamuseum.org",33731955,"cultural"
"http://www.philamuseum.org",35597791,"no_profit"
"http://www.phillipscollection.org",42402413,"cultural"
"http://www.phillipscollection.org",34417954,"cultural"
"http://www.phillipscollection.org",38511900,"cultural"
"http://www.phillipscollection.org",35644614,"vendor"
"http://www.phillipscollection.org",34550698,"no_profit"
"http://www.phillipscollection.org",42472203,"no_profit"
"http://www.phillipscollection.org",35077385,"no_profit"
"http://www.phillipscollection.org",32417589,"cultural"
"http://www.poetsgraves.co.uk",42565441,"cultural"
"http://www.poetsgraves.co.uk",29971516,"no_profit"
"http://www.poetsgraves.co.uk",39332461,"no"
"http://www.poetsgraves.co.uk",41110198,"cultural"
"http://www.poetsgraves.co.uk",39554633,"no_profit"
"http://www.procyclingstats.com",35597784,"non_trad_news"
"http://www.procyclingstats.com",42402413,"non_trad_news"
"http://www.procyclingstats.com",35597775,"non_trad_news"
"http://www.procyclingstats.com",39140287,"non_trad_news"
"http://www.procyclingstats.com",33803814,"no"
"http://www.profilecanada.com",32777849,"vendor"
"http://www.profilecanada.com",29971516,"no_profit"
"http://www.profilecanada.com",36621052,"no"
"http://www.profilecanada.com",21353389,"no_profit"
"http://www.profilecanada.com",36820845,"no_profit"
"http://www.profilecanada.com",11021010,"no"
"http://www.profilecanada.com",42372714,"vendor"
"http://www.progarchives.com",35597778,"no"
"http://www.progarchives.com",42402413,"vendor"
"http://www.progarchives.com",42530712,"no"
"http://www.progarchives.com",35597807,"vendor"
"http://www.progarchives.com",33805118,"no"
"http://www.pulitzer.org",6355877,"cultural"
"http://www.pulitzer.org",32774592,"cultural"
"http://www.pulitzer.org",33732609,"no_profit"
"http://www.pulitzer.org",38040317,"cultural"
"http://www.pulitzer.org",35077385,"no_profit"
"http://www.rada.ac.uk",40640600,"academia_uni"
"http://www.rada.ac.uk",35597807,"academia_uni"
"http://www.rada.ac.uk",38164483,"academia_uni"
"http://www.rada.ac.uk",42471936,"academia_other"
"http://www.rada.ac.uk",34391904,"academia_pub"
"http://www.redmine.org",25864227,"no"
"http://www.redmine.org",41142695,"vendor"
"http://www.redmine.org",32073845,"no_profit"
"http://www.redmine.org",36531316,"no_profit"
"http://www.redmine.org",36606873,"vendor"
"http://www.redorbit.com",34417954,"non_trad_news"
"http://www.redorbit.com",40640602,"no"
"http://www.redorbit.com",42402413,"non_trad_news"
"http://www.redorbit.com",35597774,"non_trad_news"
"http://www.redorbit.com",32655193,"non_trad_news"
"http://www.redorbit.com",39140287,"non_trad_news"
"http://www.rhapsody.com",35597784,"no"
"http://www.rhapsody.com",38511900,"nw"
"http://www.rhapsody.com",42472271,"no"
"http://www.rhapsody.com",34391904,"nw"
"http://www.rhapsody.com",35077324,"no_profit"
"http://www.rio2016.com",34417954,"no"
"http://www.rio2016.com",38511900,"no"
"http://www.rio2016.com",35644614,"no"
"http://www.rio2016.com",34550698,"no"
"http://www.rio2016.com",42472203,"no"
"http://www.rio2016.com",35077385,"no_profit"
"http://www.rio2016.com",32417589,"no_profit"
"http://www.rio2016.com",42472222,"no_profit"
"http://www.rollingstone.com",35597807,"non_trad_news"
"http://www.rollingstone.com",42472203,"non_trad_news"
"http://www.rollingstone.com",35077385,"non_trad_news"
"http://www.rollingstone.com",33731955,"trad_news"
"http://www.rollingstone.com",32717039,"trad_news"
"http://www.rollingstone.com",35597791,"non_trad_news"
"http://www.royalcollection.org.uk",25411600,"cultural"
"http://www.royalcollection.org.uk",6355877,"cultural"
"http://www.royalcollection.org.uk",37660122,"cultural"
"http://www.royalcollection.org.uk",41983503,"cultural"
"http://www.royalcollection.org.uk",38040154,"cultural"
"http://www.royalcollection.org.uk",32774592,"cultural"
"http://www.royalcollection.org.uk",33573033,"cultural"
"http://www.salvador-dali.org",25411600,"cultural"
"http://www.salvador-dali.org",36606873,"cultural"
"http://www.salvador-dali.org",6355877,"cultural"
"http://www.salvador-dali.org",37660122,"cultural"
"http://www.salvador-dali.org",41983503,"cultural"
"http://www.salvador-dali.org",38040154,"cultural"
"http://www.salvador-dali.org",32774592,"cultural"
"http://www.scottisharchitects.org.uk",25864227,"cultural"
"http://www.scottisharchitects.org.uk",41142695,"no_profit"
"http://www.scottisharchitects.org.uk",32073845,"no"
"http://www.scottisharchitects.org.uk",36531316,"cultural"
"http://www.scottisharchitects.org.uk",36606873,"no_profit"
"http://www.sctimes.com",33732609,"non_trad_news"
"http://www.sctimes.com",32774592,"trad_news"
"http://www.sctimes.com",35679318,"non_trad_news"
"http://www.sctimes.com",39731476,"non_trad_news"
"http://www.sctimes.com",35077410,"non_trad_news"
"http://www.sctimes.com",35597778,"non_trad_news"
"http://www.sothebys.com",11021010,"no"
"http://www.sothebys.com",39332461,"vendor"
"http://www.sothebys.com",41652222,"vendor"
"http://www.sothebys.com",34630521,"vendor"
"http://www.sothebys.com",35673676,"vendor"
"http://www.sothebys.com",40323250,"vendor"
"http://www.speedskatingbase.eu",36113457,"no"
"http://www.speedskatingbase.eu",39538622,"yes"
"http://www.speedskatingbase.eu",35377304,"yes"
"http://www.speedskatingbase.eu",38425753,"no"
"http://www.speedskatingbase.eu",39920459,"yes"
"http://www.speedskatingbase.eu",42372714,"yes"
"http://www.sports-reference.com",34550698,"no"
"http://www.sports-reference.com",38511900,"no"
"http://www.sports-reference.com",42024632,"no_profit"
"http://www.sports-reference.com",33573033,"no"
"http://www.sports-reference.com",35597784,"no"
"http://www.sports-reference.com",42472203,"no"
"http://www.sports-reference.com",32417589,"no_profit"
"http://www.sports-reference.com",42472222,"no_profit"
"http://www.star-ecentral.com",35597784,"yes"
"http://www.star-ecentral.com",34417954,"yes"
"http://www.star-ecentral.com",42402413,"yes"
"http://www.star-ecentral.com",35597774,"yes"
"http://www.star-ecentral.com",32655193,"nw"
"http://www.star-ecentral.com",39140287,"yes"
"http://www.sufyanismail.com",21353389,"yes"
"http://www.sufyanismail.com",40950428,"yes"
"http://www.sufyanismail.com",38012668,"yes"
"http://www.sufyanismail.com",38427455,"yes"
"http://www.sufyanismail.com",36946810,"yes"
"http://www.sufyanismail.com",36621052,"no"
"http://www.telegraph.co.uk",25411600,"trad_news"
"http://www.telegraph.co.uk",36606873,"trad_news"
"http://www.telegraph.co.uk",6355877,"trad_news"
"http://www.telegraph.co.uk",41983503,"trad_news"
"http://www.telegraph.co.uk",39201925,"non_trad_news"
"http://www.telegraph.co.uk",42472244,"non_trad_news"
"http://www.telegraph.co.uk",38040154,"trad_news"
"http://www.telegraph.co.uk",35077410,"trad_news"
"http://www.thecalmzone.net",34417954,"cultural"
"http://www.thecalmzone.net",40640602,"no"
"http://www.thecalmzone.net",42402413,"cultural"
"http://www.thecalmzone.net",35597774,"no"
"http://www.thecalmzone.net",32655193,"no_profit"
"http://www.thecalmzone.net",39140287,"cultural"
"http://www.thegazette.co.uk",35644614,"no_profit"
"http://www.thegazette.co.uk",32717039,"vendor"
"http://www.thegazette.co.uk",33803814,"cultural"
"http://www.thegazette.co.uk",42471886,"cultural"
"http://www.thegazette.co.uk",38040405,"cultural"
"http://www.theguardian.com",25411600,"trad_news"
"http://www.theguardian.com",6355877,"trad_news"
"http://www.theguardian.com",37660122,"trad_news"
"http://www.theguardian.com",41983503,"trad_news"
"http://www.theguardian.com",38040154,"trad_news"
"http://www.theguardian.com",32774592,"trad_news"
"http://www.theguardian.com",33573033,"non_trad_news"
"http://www.thestar.com",32417589,"trad_news"
"http://www.thestar.com",40640600,"trad_news"
"http://www.thestar.com",42472271,"non_trad_news"
"http://www.thestar.com",42471936,"trad_news"
"http://www.thestar.com",34391904,"non_trad_news"
"http://www.thetalentmanager.co.uk",42472222,"no"
"http://www.thetalentmanager.co.uk",35597775,"no_profit"
"http://www.thetalentmanager.co.uk",35597733,"no_profit"
"http://www.thetalentmanager.co.uk",31001292,"no_profit"
"http://www.thetalentmanager.co.uk",32655193,"no_profit"
"http://www.thetalentmanager.co.uk",37693831,"vendor"
"http://www.thetelegraphandargus.co.uk",32073845,"trad_news"
"http://www.thetelegraphandargus.co.uk",36531316,"trad_news"
"http://www.thetelegraphandargus.co.uk",25411600,"trad_news"
"http://www.thetelegraphandargus.co.uk",36606873,"trad_news"
"http://www.thetelegraphandargus.co.uk",6355877,"non_trad_news"
"http://www.thnk.org",42471936,"no_profit"
"http://www.thnk.org",42472203,"no_profit"
"http://www.thnk.org",35077385,"no_profit"
"http://www.thnk.org",33731955,"no_profit"
"http://www.thnk.org",32717039,"no_profit"
"http://www.thnk.org",35597791,"no_profit"
"http://www.transsiberianexpress.net",27985936,"no"
"http://www.transsiberianexpress.net",42405769,"vendor"
"http://www.transsiberianexpress.net",42414846,"vendor"
"http://www.transsiberianexpress.net",39073124,"vendor"
"http://www.transsiberianexpress.net",40338958,"vendor"
"http://www.tsmc.com",15439343,"vendor"
"http://www.tsmc.com",11051473,"vendor"
"http://www.tsmc.com",33827939,"vendor"
"http://www.tsmc.com",36596402,"vendor"
"http://www.tsmc.com",40297287,"vendor"
"http://www.tsmc.com",42259233,"vendor"
"http://www.tvfestival.com",34417954,"vendor"
"http://www.tvfestival.com",40640602,"ne"
"http://www.tvfestival.com",35597774,"ne"
"http://www.tvfestival.com",42472271,"ne"
"http://www.tvfestival.com",34391904,"ne"
"http://www.tvfestival.com",32655193,"no"
"http://www.unece.org",40640600,"yes"
"http://www.unece.org",38164483,"yes"
"http://www.unece.org",32417589,"yes"
"http://www.unece.org",32717039,"yes"
"http://www.unece.org",42472271,"yes"
"http://www.unesco.org",33732609,"yes"
"http://www.unesco.org",38040317,"yes"
"http://www.unesco.org",32774592,"yes"
"http://www.unesco.org",33573033,"yes"
"http://www.unesco.org",35077385,"yes"
"http://www.valpo.edu",39920459,"academia_uni"
"http://www.valpo.edu",38425753,"academia_uni"
"http://www.valpo.edu",37869484,"academia_uni"
"http://www.valpo.edu",40245758,"academia_uni"
"http://www.valpo.edu",35377304,"academia_uni"
"http://www.valpo.edu",42372714,"academia_uni"
"http://www.viaf.org",33732609,"no_profit"
"http://www.viaf.org",32774592,"vendor"
"http://www.viaf.org",35679318,"no_profit"
"http://www.viaf.org",39731476,"ne"
"http://www.viaf.org",35077410,"cultural"
"http://www.viaf.org",35597778,"no"
"http://www.virtualbox.org",41652222,"vendor"
"http://www.virtualbox.org",40323250,"vendor"
"http://www.virtualbox.org",39554633,"no_profit"
"http://www.virtualbox.org",41110198,"no_profit"
"http://www.virtualbox.org",39538622,"vendor"
"http://www.washingtonpost.com",33731955,"trad_news"
"http://www.washingtonpost.com",32417589,"trad_news"
"http://www.washingtonpost.com",42472271,"trad_news"
"http://www.washingtonpost.com",40640510,"trad_news"
"http://www.washingtonpost.com",36922135,"non_trad_news"
"http://www.webcitation.org",33732609,"no_profit"
"http://www.webcitation.org",35679318,"no_profit"
"http://www.webcitation.org",38040317,"vendor"
"http://www.webcitation.org",32774592,"no_profit"
"http://www.webcitation.org",35597774,"no"
"http://www.who.int",31001292,"yes"
"http://www.who.int",39554633,"yes"
"http://www.who.int",39538622,"yes"
"http://www.who.int",41110198,"yes"
"http://www.who.int",34630521,"yes"
"http://www.who.int",39616594,"yes"
"http://www.who.int",40245758,"yes"
"http://www.wireshark.org",32777849,"vendor"
"http://www.wireshark.org",29971516,"no_profit"
"http://www.wireshark.org",36621052,"no_profit"
"http://www.wireshark.org",21353389,"no_profit"
"http://www.wireshark.org",36820845,"vendor"
"http://www.wireshark.org",11021010,"vendor"
"http://www.wireshark.org",42372714,"vendor"
"http://www.yesasia.com",25411600,"vendor"
"http://www.yesasia.com",36606873,"vendor"
"http://www.yesasia.com",6355877,"vendor"
"http://www.yesasia.com",41983503,"vendor"
"http://www.yesasia.com",39201925,"vendor"
"http://www.yesasia.com",42472244,"vendor"
"http://www.yesasia.com",38040154,"vendor"
"http://www.yesasia.com",35077410,"vendor"
"http://www2.census.gov",33732609,"yes"
"http://www2.census.gov",38040317,"yes"
"http://www2.census.gov",32774592,"yes"
"http://www2.census.gov",33573033,"yes"
"http://www2.census.gov",35077385,"yes"
"http://yabause.org",25864227,"no"
"http://yabause.org",41142695,"vendor"
"http://yabause.org",32073845,"no_profit"
"http://yabause.org",36531316,"no_profit"
"http://yabause.org",36606873,"vendor"
"http://yba.llgc.org.uk",35597784,"ne"
"http://yba.llgc.org.uk",38511900,"ne"
"http://yba.llgc.org.uk",42472271,"ne"
"http://yba.llgc.org.uk",34391904,"ne"
"http://yba.llgc.org.uk",35077324,"ne"
"http://yum.baseurl.org",11021010,"no"
"http://yum.baseurl.org",39332461,"vendor"
"http://yum.baseurl.org",41652222,"vendor"
"http://yum.baseurl.org",34630521,"no"
"http://yum.baseurl.org",35673676,"no"
"http://yum.baseurl.org",40323250,"vendor"
