"ref_value","X_worker_id","author_type"
"http://www.cyclingnews.com/news/tirreno-adriatico-stage-5-cancelled-due-to-snow/",25879918,"organisation"
"http://www.cyclingnews.com/news/tirreno-adriatico-stage-5-cancelled-due-to-snow/",32568930,"individual"
"http://www.dbnl.org/tekst/aa__001biog14_01/aa__001biog14_01_0936.php",34118863,"ne"
"http://www.dbnl.org/tekst/aa__001biog14_01/aa__001biog14_01_0936.php",23188187,"organisation"
"http://www.dbnl.org/tekst/aa__001biog14_01/aa__001biog14_01_0936.php",32833920,"individual"
"http://www.dbnl.org/tekst/aa__001biog14_01/aa__001biog14_01_0936.php",20814552,"organisation"
"http://www.dbnl.org/tekst/aa__001biog14_01/aa__001biog14_01_0936.php",32049067,"ne"
"http://www.demotix.com/news/6322968/cesare-cremonini-performs-live-sold-out-pala-alpitour-arena/all-media",35607359,"individual"
"http://www.demotix.com/news/6322968/cesare-cremonini-performs-live-sold-out-pala-alpitour-arena/all-media",40756808,"nw"
"http://www.demotix.com/news/6322968/cesare-cremonini-performs-live-sold-out-pala-alpitour-arena/all-media",38524584,"organisation"
"http://www.demotix.com/news/6322968/cesare-cremonini-performs-live-sold-out-pala-alpitour-arena/all-media",30128662,"nw"
"http://www.demotix.com/news/6322968/cesare-cremonini-performs-live-sold-out-pala-alpitour-arena/all-media",40877846,"nw"
"http://www.discogs.com/5th-Element-Kakkonen/release/1497359",34118863,"collective"
"http://www.discogs.com/5th-Element-Kakkonen/release/1497359",23188187,"organisation"
"http://www.discogs.com/5th-Element-Kakkonen/release/1497359",32833920,"organisation"
"http://www.discogs.com/5th-Element-Kakkonen/release/1497359",20814552,"collective"
"http://www.discogs.com/5th-Element-Kakkonen/release/1497359",32049067,"organisation"
"http://www.discogs.com/Anggun-Elevation/release/3679157",40482842,"organisation"
"http://www.discogs.com/Anggun-Elevation/release/3679157",41856474,"organisation"
"http://www.discogs.com/Anggun-Elevation/release/3679157",33950445,"organisation"
"http://www.discogs.com/Anggun-Elevation/release/3679157",40877846,"collective"
"http://www.discogs.com/Anggun-Elevation/release/3679157",41015812,"organisation"
"http://www.discogs.com/Dollie-De-Luxe-Rock-Vs-Opera/release/3426232",36804219,"organisation"
"http://www.discogs.com/Dollie-De-Luxe-Rock-Vs-Opera/release/3426232",41223918,"organisation"
"http://www.discogs.com/Dollie-De-Luxe-Rock-Vs-Opera/release/3426232",38924796,"organisation"
"http://www.discogs.com/Dollie-De-Luxe-Rock-Vs-Opera/release/3426232",40839765,"organisation"
"http://www.discogs.com/Dollie-De-Luxe-Rock-Vs-Opera/release/3426232",41433005,"individual"
"http://www.dnw.co.uk/auction-archive/catalogue-archive/lot.php?auction_id=300&lot_id=155961",36804219,"nw"
"http://www.dnw.co.uk/auction-archive/catalogue-archive/lot.php?auction_id=300&lot_id=155961",41223918,"nw"
"http://www.dnw.co.uk/auction-archive/catalogue-archive/lot.php?auction_id=300&lot_id=155961",38924796,"nw"
"http://www.dnw.co.uk/auction-archive/catalogue-archive/lot.php?auction_id=300&lot_id=155961",40839765,"nw"
"http://www.dnw.co.uk/auction-archive/catalogue-archive/lot.php?auction_id=300&lot_id=155961",41433005,"organisation"
"http://www.dubaicityguide.com/site/features/index.asp?id=3149",41166195,"organisation"
"http://www.dubaicityguide.com/site/features/index.asp?id=3149",32173405,"organisation"
"http://www.dubaicityguide.com/site/features/index.asp?id=3149",41437076,"organisation"
"http://www.dubaicityguide.com/site/features/index.asp?id=3149",34351472,"organisation"
"http://www.dubaicityguide.com/site/features/index.asp?id=3149",39397009,"organisation"
"http://www.dulwichpicturegallery.org.uk/explore-the-collection/101-150/landscape/",41406112,"organisation"
"http://www.dulwichpicturegallery.org.uk/explore-the-collection/101-150/landscape/",39116185,"organisation"
"http://www.dulwichpicturegallery.org.uk/explore-the-collection/101-150/landscape/",33117353,"organisation"
"http://www.dulwichpicturegallery.org.uk/explore-the-collection/101-150/landscape/",19045009,"organisation"
"http://www.dulwichpicturegallery.org.uk/explore-the-collection/101-150/landscape/",40984085,"organisation"
"http://www.dulwichpicturegallery.org.uk/explore-the-collection/401-450/george-bartley/",42414846,"organisation"
"http://www.dulwichpicturegallery.org.uk/explore-the-collection/401-450/george-bartley/",23188187,"organisation"
"http://www.dulwichpicturegallery.org.uk/explore-the-collection/401-450/george-bartley/",40582709,"organisation"
"http://www.dulwichpicturegallery.org.uk/explore-the-collection/401-450/george-bartley/",39039918,"organisation"
"http://www.dulwichpicturegallery.org.uk/explore-the-collection/401-450/george-bartley/",36925892,"organisation"
"http://www.e-yearbook.com/yearbooks/University_Maryland_Terrapin_Yearbook/1958/Page_362.html",28012625,"nw"
"http://www.e-yearbook.com/yearbooks/University_Maryland_Terrapin_Yearbook/1958/Page_362.html",40722460,"organisation"
"http://www.e-yearbook.com/yearbooks/University_Maryland_Terrapin_Yearbook/1958/Page_362.html",37559906,"organisation"
"http://www.e-yearbook.com/yearbooks/University_Maryland_Terrapin_Yearbook/1958/Page_362.html",38924796,"organisation"
"http://www.e-yearbook.com/yearbooks/University_Maryland_Terrapin_Yearbook/1958/Page_362.html",30055681,"organisation"
"http://www.edanhughes.com/biography.cfm?ArtistID=196",36725706,"organisation"
"http://www.edanhughes.com/biography.cfm?ArtistID=196",34779866,"individual"
"http://www.edanhughes.com/biography.cfm?ArtistID=196",38273134,"individual"
"http://www.edanhughes.com/biography.cfm?ArtistID=196",36401048,"individual"
"http://www.edanhughes.com/biography.cfm?ArtistID=196",7690577,"individual"
"http://www.entente-ee.com/wp-content/uploads/Standards-Tauben.pdf",35607359,"organisation"
"http://www.entente-ee.com/wp-content/uploads/Standards-Tauben.pdf",40756808,"organisation"
"http://www.entente-ee.com/wp-content/uploads/Standards-Tauben.pdf",38524584,"ne"
"http://www.entente-ee.com/wp-content/uploads/Standards-Tauben.pdf",30128662,"organisation"
"http://www.entente-ee.com/wp-content/uploads/Standards-Tauben.pdf",40877846,"ne"
"http://www.esrb.org/ratings/Synopsis.aspx?Certificate=2290&Title=Discworld+II+Missing+Presumed...!%3f",41276457,"organisation"
"http://www.esrb.org/ratings/Synopsis.aspx?Certificate=2290&Title=Discworld+II+Missing+Presumed...!%3f",38170070,"organisation"
"http://www.esrb.org/ratings/Synopsis.aspx?Certificate=2290&Title=Discworld+II+Missing+Presumed...!%3f",31598591,"organisation"
"http://www.esrb.org/ratings/Synopsis.aspx?Certificate=2290&Title=Discworld+II+Missing+Presumed...!%3f",38123314,"organisation"
"http://www.esrb.org/ratings/Synopsis.aspx?Certificate=2290&Title=Discworld+II+Missing+Presumed...!%3f",40338958,"organisation"
"http://www.eurodressage.com/equestrian/2008/01/10/edward-gal-and-hans-peter-minderhoud-one-track-minds",35607359,"individual"
"http://www.eurodressage.com/equestrian/2008/01/10/edward-gal-and-hans-peter-minderhoud-one-track-minds",40756808,"organisation"
"http://www.eurodressage.com/equestrian/2008/01/10/edward-gal-and-hans-peter-minderhoud-one-track-minds",38524584,"organisation"
"http://www.eurodressage.com/equestrian/2008/01/10/edward-gal-and-hans-peter-minderhoud-one-track-minds",30128662,"individual"
"http://www.eurodressage.com/equestrian/2008/01/10/edward-gal-and-hans-peter-minderhoud-one-track-minds",40877846,"organisation"
"http://www.eurohandball.com/ec/ehfc/women/2015-16/player/531454/EsinSagdic",35607359,"organisation"
"http://www.eurohandball.com/ec/ehfc/women/2015-16/player/531454/EsinSagdic",40756808,"organisation"
"http://www.eurohandball.com/ec/ehfc/women/2015-16/player/531454/EsinSagdic",38524584,"organisation"
"http://www.eurohandball.com/ec/ehfc/women/2015-16/player/531454/EsinSagdic",30128662,"organisation"
"http://www.eurohandball.com/ec/ehfc/women/2015-16/player/531454/EsinSagdic",40877846,"organisation"
"http://www.europarl.europa.eu/meps/en/96829/ADAM_KOSA_home.html",35633674,"individual"
"http://www.europarl.europa.eu/meps/en/96829/ADAM_KOSA_home.html",20785571,"organisation"
"http://www.europarl.europa.eu/meps/en/96829/ADAM_KOSA_home.html",39550222,"organisation"
"http://www.europarl.europa.eu/meps/en/96829/ADAM_KOSA_home.html",36925892,"organisation"
"http://www.europarl.europa.eu/meps/en/96829/ADAM_KOSA_home.html",32173405,"organisation"
"http://www.fifa.com/fifa-world-ranking/ranking-table/men/index.html",36725706,"organisation"
"http://www.fifa.com/fifa-world-ranking/ranking-table/men/index.html",34779866,"organisation"
"http://www.fifa.com/fifa-world-ranking/ranking-table/men/index.html",38273134,"organisation"
"http://www.fifa.com/fifa-world-ranking/ranking-table/men/index.html",36401048,"organisation"
"http://www.fifa.com/fifa-world-ranking/ranking-table/men/index.html",7690577,"organisation"
"http://www.fifa.com/fifa-world-ranking/ranking-table/women/index.html",40482842,"organisation"
"http://www.fifa.com/fifa-world-ranking/ranking-table/women/index.html",41856474,"organisation"
"http://www.fifa.com/fifa-world-ranking/ranking-table/women/index.html",33950445,"organisation"
"http://www.fifa.com/fifa-world-ranking/ranking-table/women/index.html",40877846,"organisation"
"http://www.fifa.com/fifa-world-ranking/ranking-table/women/index.html",41015812,"organisation"
"http://www.fifthharmonyofficial.com/",40582709,"organisation"
"http://www.fifthharmonyofficial.com/",35633674,"organisation"
"http://www.fifthharmonyofficial.com/",19814613,"organisation"
"http://www.fifthharmonyofficial.com/",20785571,"organisation"
"http://www.fifthharmonyofficial.com/",40678288,"organisation"
"http://www.filmovizija.com/movie/american-pie-the-reunion-2012-video_071d6b662.html",22245763,"organisation"
"http://www.filmovizija.com/movie/american-pie-the-reunion-2012-video_071d6b662.html",39792203,"organisation"
"http://www.filmovizija.com/movie/american-pie-the-reunion-2012-video_071d6b662.html",35183483,"organisation"
"http://www.filmovizija.com/movie/american-pie-the-reunion-2012-video_071d6b662.html",33675441,"nw"
"http://www.filmovizija.com/movie/american-pie-the-reunion-2012-video_071d6b662.html",40705881,"nw"
"http://www.filmreference.com/film/85/Armin-Shimerman.html",34118863,"organisation"
"http://www.filmreference.com/film/85/Armin-Shimerman.html",23188187,"collective"
"http://www.filmreference.com/film/85/Armin-Shimerman.html",32833920,"individual"
"http://www.filmreference.com/film/85/Armin-Shimerman.html",20814552,"organisation"
"http://www.filmreference.com/film/85/Armin-Shimerman.html",32049067,"collective"
"http://www.findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=82609134",41856474,"collective"
"http://www.findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=82609134",33950445,"organisation"
"http://www.findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=82609134",38194580,"individual"
"http://www.findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=82609134",17331385,"organisation"
"http://www.findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=82609134",41015812,"collective"
"http://www.fivb.org/EN/BeachVolleyball/Player_DataDB.asp?No=150101",28012625,"individual"
"http://www.fivb.org/EN/BeachVolleyball/Player_DataDB.asp?No=150101",40722460,"organisation"
"http://www.fivb.org/EN/BeachVolleyball/Player_DataDB.asp?No=150101",37559906,"organisation"
"http://www.fivb.org/EN/BeachVolleyball/Player_DataDB.asp?No=150101",38924796,"individual"
"http://www.fivb.org/EN/BeachVolleyball/Player_DataDB.asp?No=150101",30055681,"organisation"
"http://www.fromages-aop.com/wp-content/uploads/Stat-AOP-2013.pdf",35633674,"organisation"
"http://www.fromages-aop.com/wp-content/uploads/Stat-AOP-2013.pdf",20785571,"organisation"
"http://www.fromages-aop.com/wp-content/uploads/Stat-AOP-2013.pdf",39550222,"ne"
"http://www.fromages-aop.com/wp-content/uploads/Stat-AOP-2013.pdf",36925892,"ne"
"http://www.fromages-aop.com/wp-content/uploads/Stat-AOP-2013.pdf",32173405,"individual"
"http://www.fundacionbancosantander.com/coleccion/#/obra/88",38003391,"ne"
"http://www.fundacionbancosantander.com/coleccion/#/obra/88",40756808,"organisation"
"http://www.fundacionbancosantander.com/coleccion/#/obra/88",30487713,"ne"
"http://www.fundacionbancosantander.com/coleccion/#/obra/88",42659082,"organisation"
"http://www.fundacionbancosantander.com/coleccion/#/obra/88",42267249,"organisation"
"http://www.futhead.com/14/players/8278/youness-mokhtar/",29006697,"organisation"
"http://www.futhead.com/14/players/8278/youness-mokhtar/",40705881,"organisation"
"http://www.futhead.com/14/players/8278/youness-mokhtar/",33675441,"organisation"
"http://www.futhead.com/14/players/8278/youness-mokhtar/",25879918,"organisation"
"http://www.futhead.com/14/players/8278/youness-mokhtar/",32568930,"organisation"
"http://www.fye.com/s/product/2984432/Fleetwood-Mac-Rumours-SACD-IMPORT",35607359,"organisation"
"http://www.fye.com/s/product/2984432/Fleetwood-Mac-Rumours-SACD-IMPORT",40756808,"organisation"
"http://www.fye.com/s/product/2984432/Fleetwood-Mac-Rumours-SACD-IMPORT",38524584,"organisation"
"http://www.fye.com/s/product/2984432/Fleetwood-Mac-Rumours-SACD-IMPORT",30128662,"organisation"
"http://www.fye.com/s/product/2984432/Fleetwood-Mac-Rumours-SACD-IMPORT",40877846,"organisation"
"http://www.gc-cup.com/en/archive/gc-cup-2013/player-profile-quali.html",37927031,"nw"
"http://www.gc-cup.com/en/archive/gc-cup-2013/player-profile-quali.html",25879918,"nw"
"http://www.gc-cup.com/en/archive/gc-cup-2013/player-profile-quali.html",36725706,"nw"
"http://www.gc-cup.com/en/archive/gc-cup-2013/player-profile-quali.html",37780823,"nw"
"http://www.gc-cup.com/en/archive/gc-cup-2013/player-profile-quali.html",34779866,"ne"
"http://www.geonames.org/347303",29545498,"organisation"
"http://www.geonames.org/347303",39550222,"ne"
"http://www.geonames.org/347303",37665981,"organisation"
"http://www.geonames.org/347303",41437076,"organisation"
"http://www.geonames.org/347303",39397009,"organisation"
"http://www.geonames.org/349076",39039918,"dn"
"http://www.geonames.org/349076",19814613,"organisation"
"http://www.geonames.org/349076",29545498,"organisation"
"http://www.geonames.org/349076",41166195,"organisation"
"http://www.geonames.org/349076",31840799,"organisation"
"http://www.geonames.org/352089",41856474,"organisation"
"http://www.geonames.org/352089",33950445,"organisation"
"http://www.geonames.org/352089",38194580,"organisation"
"http://www.geonames.org/352089",17331385,"organisation"
"http://www.geonames.org/352089",41015812,"organisation"
"http://www.geonames.org/358293",29006697,"organisation"
"http://www.geonames.org/358293",40705881,"organisation"
"http://www.geonames.org/358293",33675441,"organisation"
"http://www.geonames.org/358293",25879918,"dn"
"http://www.geonames.org/358293",32568930,"organisation"
"http://www.geonames.org/358454",38003391,"organisation"
"http://www.geonames.org/358454",40756808,"organisation"
"http://www.geonames.org/358454",30487713,"organisation"
"http://www.geonames.org/358454",42659082,"dn"
"http://www.geonames.org/358454",42267249,"organisation"
"http://www.geonames.org/361055",37927031,"organisation"
"http://www.geonames.org/361055",25879918,"dn"
"http://www.geonames.org/361055",36725706,"organisation"
"http://www.geonames.org/361055",37780823,"organisation"
"http://www.geonames.org/361055",34779866,"organisation"
"http://www.geonames.org/8224894",37927031,"organisation"
"http://www.geonames.org/8224894",25879918,"dn"
"http://www.geonames.org/8224894",36725706,"organisation"
"http://www.geonames.org/8224894",37780823,"organisation"
"http://www.geonames.org/8224894",34779866,"organisation"
"http://www.geopostcodes.com/Same_Same",40338958,"organisation"
"http://www.geopostcodes.com/Same_Same",35537815,"organisation"
"http://www.geopostcodes.com/Same_Same",42218140,"organisation"
"http://www.geopostcodes.com/Same_Same",42745470,"organisation"
"http://www.geopostcodes.com/Same_Same",34056932,"organisation"
"http://www.getty.edu/art/collection/objects/268843/edouard-manet-le-printemps-jeanne-demarsy-french-1881/",42414846,"organisation"
"http://www.getty.edu/art/collection/objects/268843/edouard-manet-le-printemps-jeanne-demarsy-french-1881/",23188187,"organisation"
"http://www.getty.edu/art/collection/objects/268843/edouard-manet-le-printemps-jeanne-demarsy-french-1881/",40582709,"collective"
"http://www.getty.edu/art/collection/objects/268843/edouard-manet-le-printemps-jeanne-demarsy-french-1881/",39039918,"organisation"
"http://www.getty.edu/art/collection/objects/268843/edouard-manet-le-printemps-jeanne-demarsy-french-1881/",36925892,"organisation"
"http://www.getty.edu/art/collection/objects/548/william-adolphe-bouguereau-a-young-girl-defending-herself-against-eros-french-about-1880/",39114609,"organisation"
"http://www.getty.edu/art/collection/objects/548/william-adolphe-bouguereau-a-young-girl-defending-herself-against-eros-french-about-1880/",34118863,"organisation"
"http://www.getty.edu/art/collection/objects/548/william-adolphe-bouguereau-a-young-girl-defending-herself-against-eros-french-about-1880/",31681358,"organisation"
"http://www.getty.edu/art/collection/objects/548/william-adolphe-bouguereau-a-young-girl-defending-herself-against-eros-french-about-1880/",38700241,"organisation"
"http://www.getty.edu/art/collection/objects/548/william-adolphe-bouguereau-a-young-girl-defending-herself-against-eros-french-about-1880/",30406175,"organisation"
"http://www.getty.edu/art/collection/objects/617/lodovico-carracci-st-sebastian-thrown-into-the-cloaca-maxima-italian-1612/",40338958,"organisation"
"http://www.getty.edu/art/collection/objects/617/lodovico-carracci-st-sebastian-thrown-into-the-cloaca-maxima-italian-1612/",35537815,"organisation"
"http://www.getty.edu/art/collection/objects/617/lodovico-carracci-st-sebastian-thrown-into-the-cloaca-maxima-italian-1612/",42218140,"individual"
"http://www.getty.edu/art/collection/objects/617/lodovico-carracci-st-sebastian-thrown-into-the-cloaca-maxima-italian-1612/",42745470,"organisation"
"http://www.getty.edu/art/collection/objects/617/lodovico-carracci-st-sebastian-thrown-into-the-cloaca-maxima-italian-1612/",34056932,"organisation"
"http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500014330",42744739,"organisation"
"http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500014330",22245763,"collective"
"http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500014330",39792203,"organisation"
"http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500014330",32692232,"organisation"
"http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500014330",32568930,"organisation"
"http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500060662",41406112,"organisation"
"http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500060662",39116185,"organisation"
"http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500060662",33117353,"organisation"
"http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500060662",19045009,"individual"
"http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500060662",40984085,"organisation"
"http://www.ghostscript.com/doc/9.19/News.htm",41406112,"organisation"
"http://www.ghostscript.com/doc/9.19/News.htm",39116185,"organisation"
"http://www.ghostscript.com/doc/9.19/News.htm",33117353,"organisation"
"http://www.ghostscript.com/doc/9.19/News.htm",19045009,"dn"
"http://www.ghostscript.com/doc/9.19/News.htm",40984085,"organisation"
"http://www.gmv.com/en/Company/Publications/AnnualReport/2015/FLASH/annual_report_2015.pdf",42659082,"organisation"
"http://www.gmv.com/en/Company/Publications/AnnualReport/2015/FLASH/annual_report_2015.pdf",42017824,"organisation"
"http://www.gmv.com/en/Company/Publications/AnnualReport/2015/FLASH/annual_report_2015.pdf",40482842,"collective"
"http://www.gmv.com/en/Company/Publications/AnnualReport/2015/FLASH/annual_report_2015.pdf",30128662,"organisation"
"http://www.gmv.com/en/Company/Publications/AnnualReport/2015/FLASH/annual_report_2015.pdf",42267249,"organisation"
"http://www.gracesguide.co.uk/William_Alexander_Brooks",35607359,"organisation"
"http://www.gracesguide.co.uk/William_Alexander_Brooks",40756808,"organisation"
"http://www.gracesguide.co.uk/William_Alexander_Brooks",38524584,"organisation"
"http://www.gracesguide.co.uk/William_Alexander_Brooks",30128662,"organisation"
"http://www.gracesguide.co.uk/William_Alexander_Brooks",40877846,"organisation"
"http://www.guggenheim.org/new-york/collections/collection-online/artwork/144",41166195,"organisation"
"http://www.guggenheim.org/new-york/collections/collection-online/artwork/144",32173405,"organisation"
"http://www.guggenheim.org/new-york/collections/collection-online/artwork/144",41437076,"organisation"
"http://www.guggenheim.org/new-york/collections/collection-online/artwork/144",34351472,"organisation"
"http://www.guggenheim.org/new-york/collections/collection-online/artwork/144",39397009,"organisation"
"http://www.guggenheim.org/new-york/collections/collection-online/artwork/3001",29545498,"organisation"
"http://www.guggenheim.org/new-york/collections/collection-online/artwork/3001",39550222,"individual"
"http://www.guggenheim.org/new-york/collections/collection-online/artwork/3001",37665981,"organisation"
"http://www.guggenheim.org/new-york/collections/collection-online/artwork/3001",41437076,"individual"
"http://www.guggenheim.org/new-york/collections/collection-online/artwork/3001",39397009,"organisation"
"http://www.guggenheim.org/new-york/collections/collection-online/artwork/3237",39039918,"organisation"
"http://www.guggenheim.org/new-york/collections/collection-online/artwork/3237",19814613,"organisation"
"http://www.guggenheim.org/new-york/collections/collection-online/artwork/3237",29545498,"organisation"
"http://www.guggenheim.org/new-york/collections/collection-online/artwork/3237",41166195,"organisation"
"http://www.guggenheim.org/new-york/collections/collection-online/artwork/3237",31840799,"individual"
"http://www.hardcoregamer.com/2015/08/05/mighty-no-9-delayed-until-at-least-2016/161624/",28012625,"individual"
"http://www.hardcoregamer.com/2015/08/05/mighty-no-9-delayed-until-at-least-2016/161624/",41223918,"individual"
"http://www.hardcoregamer.com/2015/08/05/mighty-no-9-delayed-until-at-least-2016/161624/",40839765,"individual"
"http://www.hardcoregamer.com/2015/08/05/mighty-no-9-delayed-until-at-least-2016/161624/",35607359,"individual"
"http://www.hardcoregamer.com/2015/08/05/mighty-no-9-delayed-until-at-least-2016/161624/",37559906,"individual"
"http://www.henry-moore.org/works-in-public/world/denmark/humlebaek/louisiana-museum-of-modern-art/two-piece-reclining-figure-1963-64-lh-517",42659082,"organisation"
"http://www.henry-moore.org/works-in-public/world/denmark/humlebaek/louisiana-museum-of-modern-art/two-piece-reclining-figure-1963-64-lh-517",42017824,"organisation"
"http://www.henry-moore.org/works-in-public/world/denmark/humlebaek/louisiana-museum-of-modern-art/two-piece-reclining-figure-1963-64-lh-517",40482842,"organisation"
"http://www.henry-moore.org/works-in-public/world/denmark/humlebaek/louisiana-museum-of-modern-art/two-piece-reclining-figure-1963-64-lh-517",30128662,"organisation"
"http://www.henry-moore.org/works-in-public/world/denmark/humlebaek/louisiana-museum-of-modern-art/two-piece-reclining-figure-1963-64-lh-517",42267249,"organisation"
"http://www.historyofparliamentonline.org/volume/1386-1421/member/cooper-john-ii",39039918,"individual"
"http://www.historyofparliamentonline.org/volume/1386-1421/member/cooper-john-ii",19814613,"individual"
"http://www.historyofparliamentonline.org/volume/1386-1421/member/cooper-john-ii",29545498,"individual"
"http://www.historyofparliamentonline.org/volume/1386-1421/member/cooper-john-ii",41166195,"organisation"
"http://www.historyofparliamentonline.org/volume/1386-1421/member/cooper-john-ii",31840799,"individual"
"http://www.historyofparliamentonline.org/volume/1386-1421/member/hunt-thomas-i-1433",28012625,"individual"
"http://www.historyofparliamentonline.org/volume/1386-1421/member/hunt-thomas-i-1433",41223918,"organisation"
"http://www.historyofparliamentonline.org/volume/1386-1421/member/hunt-thomas-i-1433",40839765,"individual"
"http://www.historyofparliamentonline.org/volume/1386-1421/member/hunt-thomas-i-1433",35607359,"organisation"
"http://www.historyofparliamentonline.org/volume/1386-1421/member/hunt-thomas-i-1433",37559906,"individual"
"http://www.historyofparliamentonline.org/volume/1558-1603/member/yarham-robert-1520-95",41276457,"organisation"
"http://www.historyofparliamentonline.org/volume/1558-1603/member/yarham-robert-1520-95",38170070,"organisation"
"http://www.historyofparliamentonline.org/volume/1558-1603/member/yarham-robert-1520-95",31598591,"individual"
"http://www.historyofparliamentonline.org/volume/1558-1603/member/yarham-robert-1520-95",38123314,"individual"
"http://www.historyofparliamentonline.org/volume/1558-1603/member/yarham-robert-1520-95",40338958,"individual"
"http://www.historyofparliamentonline.org/volume/1604-1629/member/bindloss-sir-francis-1603-1629",41276457,"organisation"
"http://www.historyofparliamentonline.org/volume/1604-1629/member/bindloss-sir-francis-1603-1629",38170070,"individual"
"http://www.historyofparliamentonline.org/volume/1604-1629/member/bindloss-sir-francis-1603-1629",31598591,"individual"
"http://www.historyofparliamentonline.org/volume/1604-1629/member/bindloss-sir-francis-1603-1629",38123314,"individual"
"http://www.historyofparliamentonline.org/volume/1604-1629/member/bindloss-sir-francis-1603-1629",40338958,"individual"
"http://www.historyofparliamentonline.org/volume/1604-1629/member/parker-sir-john-1548-1617",42744739,"individual"
"http://www.historyofparliamentonline.org/volume/1604-1629/member/parker-sir-john-1548-1617",22245763,"individual"
"http://www.historyofparliamentonline.org/volume/1604-1629/member/parker-sir-john-1548-1617",39792203,"individual"
"http://www.historyofparliamentonline.org/volume/1604-1629/member/parker-sir-john-1548-1617",32692232,"organisation"
"http://www.historyofparliamentonline.org/volume/1604-1629/member/parker-sir-john-1548-1617",32568930,"individual"
"http://www.historyofparliamentonline.org/volume/1660-1690/member/bulkeley-bartholomew-1679",34304768,"organisation"
"http://www.historyofparliamentonline.org/volume/1660-1690/member/bulkeley-bartholomew-1679",42134452,"individual"
"http://www.historyofparliamentonline.org/volume/1660-1690/member/bulkeley-bartholomew-1679",39508439,"individual"
"http://www.historyofparliamentonline.org/volume/1660-1690/member/bulkeley-bartholomew-1679",39977440,"individual"
"http://www.historyofparliamentonline.org/volume/1660-1690/member/bulkeley-bartholomew-1679",35156530,"organisation"
"http://www.historyofparliamentonline.org/volume/1715-1754/member/bethell-hugh-1689-1747",39114609,"organisation"
"http://www.historyofparliamentonline.org/volume/1715-1754/member/bethell-hugh-1689-1747",34118863,"individual"
"http://www.historyofparliamentonline.org/volume/1715-1754/member/bethell-hugh-1689-1747",31681358,"individual"
"http://www.historyofparliamentonline.org/volume/1715-1754/member/bethell-hugh-1689-1747",38700241,"organisation"
"http://www.historyofparliamentonline.org/volume/1715-1754/member/bethell-hugh-1689-1747",30406175,"organisation"
"http://www.historyofparliamentonline.org/volume/1715-1754/member/bilson-leonard-1681-1715",28012625,"individual"
"http://www.historyofparliamentonline.org/volume/1715-1754/member/bilson-leonard-1681-1715",40722460,"organisation"
"http://www.historyofparliamentonline.org/volume/1715-1754/member/bilson-leonard-1681-1715",37559906,"individual"
"http://www.historyofparliamentonline.org/volume/1715-1754/member/bilson-leonard-1681-1715",38924796,"individual"
"http://www.historyofparliamentonline.org/volume/1715-1754/member/bilson-leonard-1681-1715",30055681,"individual"
"http://www.historyofparliamentonline.org/volume/1715-1754/member/duncombe-thomas-1683-1746",41563050,"individual"
"http://www.historyofparliamentonline.org/volume/1715-1754/member/duncombe-thomas-1683-1746",37504945,"individual"
"http://www.historyofparliamentonline.org/volume/1715-1754/member/duncombe-thomas-1683-1746",6355877,"individual"
"http://www.historyofparliamentonline.org/volume/1715-1754/member/duncombe-thomas-1683-1746",40953763,"individual"
"http://www.historyofparliamentonline.org/volume/1715-1754/member/duncombe-thomas-1683-1746",39977440,"individual"
"http://www.historyofparliamentonline.org/volume/1754-1790/member/craufurd-sir-patrick-1782",36804219,"organisation"
"http://www.historyofparliamentonline.org/volume/1754-1790/member/craufurd-sir-patrick-1782",41223918,"organisation"
"http://www.historyofparliamentonline.org/volume/1754-1790/member/craufurd-sir-patrick-1782",38924796,"individual"
"http://www.historyofparliamentonline.org/volume/1754-1790/member/craufurd-sir-patrick-1782",40839765,"individual"
"http://www.historyofparliamentonline.org/volume/1754-1790/member/craufurd-sir-patrick-1782",41433005,"individual"
"http://www.historyofparliamentonline.org/volume/1754-1790/member/knollys-sir-francis-1722-72",34360123,"individual"
"http://www.historyofparliamentonline.org/volume/1754-1790/member/knollys-sir-francis-1722-72",39204918,"organisation"
"http://www.historyofparliamentonline.org/volume/1754-1790/member/knollys-sir-francis-1722-72",34304768,"organisation"
"http://www.historyofparliamentonline.org/volume/1754-1790/member/knollys-sir-francis-1722-72",39098712,"individual"
